term_id,term_rank,term_str,n,num,stop,p_stem,pos_max,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max
247,1220,acting,17,0,0,act,VBG,0.005499705422654078,0.08799528676246525,0.004637951243908391,0.013356950837003502
248,2932,action,5,0,0,action,NN,0.008104162131245754,0.032416648524983015,0.007785148656425565,0.00968147073175242
249,8567,actions,1,0,0,action,NNS,0.0037853160776504468,0.0037853160776504468,0.0037853160776504468,0.0037853160776504468
250,4470,active,3,0,0,activ,JJ,0.004335476702918999,0.017341906811675994,0.003582783141815305,0.0071648804803794664
251,8569,activité,1,0,0,activité,NN,0.005889951816824095,0.005889951816824095,0.005889951816824095,0.005889951816824095
252,8570,actor,1,0,0,actor,NN,0.0036812198855150596,0.0036812198855150596,0.0036812198855150596,0.0036812198855150596
253,8571,actors,1,0,0,actor,NNS,0.0036812198855150596,0.0036812198855150596,0.0036812198855150596,0.0036812198855150596
254,5179,actress,2,0,0,actress,NN,0.007689361560115509,0.015378723120231018,0.007689361560115509,0.011596254003280994
255,3587,actually,4,0,0,actual,RB,0.006089119685858943,0.024356478743435772,0.004894336708649817,0.009844184525563385
256,5180,adam,2,0,0,adam,JJ,0.01062168521401057,0.02124337042802114,0.01062168521401057,0.013421045242375973
257,2213,add,8,0,0,add,VB,0.006255559834344086,0.03127779917172043,0.005518442024756828,0.012707246982042597
258,4466,adderall,3,0,0,adderal,NN,0.004747423440105762,0.014242270320317286,0.004857981601756664,0.005673229088948012
259,2955,addict,5,0,0,addict,NN,0.008530463117136912,0.025591389351410733,0.006546033564170784,0.013436595210666346
260,1219,addicted,17,0,0,addict,VBN,0.006479564461418705,0.10367303138269927,0.005132737347676195,0.01822885786132066
261,2523,addiction,6,0,0,addict,NN,0.006291384526374076,0.044039691684618534,0.0048496024674313885,0.012804133343888972
262,8579,addin,1,0,0,addin,VB,0.0041654539015729105,0.0041654539015729105,0.0041654539015729105,0.0041654539015729105
263,8608,adding,1,0,0,ad,VBG,0.006603084996439568,0.006603084996439568,0.006603084996439568,0.006603084996439568
264,8609,addition,1,0,0,addit,NN,0.005443578388931696,0.005443578388931696,0.005443578388931696,0.005443578388931696
265,4498,address,3,0,0,address,NN,0.008738654264680288,0.026215962794040863,0.00960254729063185,0.012720900276764873
266,4506,addy,3,0,0,addi,NN,0.005393220197646954,0.01617966059294086,0.00516287584454474,0.006546033564170784
267,8641,adhd,1,0,0,adhd,NN,0.003342764935768499,0.003342764935768499,0.003342764935768499,0.003342764935768499
268,8644,adhesive,1,0,0,adhes,JJ,0.008068427146334378,0.008068427146334378,0.008068427146334378,0.008068427146334378
269,8645,adidas,1,0,0,adida,NNS,0.008068427146334378,0.008068427146334378,0.008068427146334378,0.008068427146334378
270,5144,adieu,2,0,0,adieu,VBP,0.02549762691265842,0.02549762691265842,0.02549762691265842,0.02549762691265842
271,8647,adlib,1,0,0,adlib,VBZ,0.005535669000774525,0.005535669000774525,0.005535669000774525,0.005535669000774525
272,2954,admire,5,0,0,admir,VBP,0.00634894955429369,0.02539579821717476,0.004246882919773855,0.01424264995187894
273,8648,admires,1,0,0,admir,VBZ,0.009231899399410808,0.009231899399410808,0.009231899399410808,0.009231899399410808
274,8649,admiring,1,0,0,admir,VBG,0.010155089339351888,0.010155089339351888,0.010155089339351888,0.010155089339351888
275,947,admit,25,0,0,admit,VB,0.007377339105166814,0.14754678210333627,0.006494186410486178,0.017214093327204888
276,8632,admitted,1,0,0,admit,VBD,0.007729595560136608,0.007729595560136608,0.007729595560136608,0.007729595560136608
277,8612,admittedly,1,0,0,admittedli,RB,0.004305520333935742,0.004305520333935742,0.004305520333935742,0.004305520333935742
278,8614,ado,1,0,0,ado,NN,0.006848781182353599,0.006848781182353599,0.006848781182353599,0.006848781182353599
279,8615,adolescence,1,0,0,adolesc,NN,0.013571317550285934,0.013571317550285934,0.013571317550285934,0.013571317550285934
280,8616,adoration,1,0,0,ador,NN,0.006770059559567926,0.006770059559567926,0.006770059559567926,0.006770059559567926
281,2176,adore,8,0,0,ador,VBP,0.022475733934336335,0.08990293573734534,0.02733227032693257,0.030427479442650465
282,5146,adored,2,0,0,ador,VBD,0.030050774575633137,0.030050774575633137,0.030050774575633137,0.030050774575633137
283,8619,adorent,1,0,0,ador,JJ,0.005889951816824095,0.005889951816824095,0.005889951816824095,0.005889951816824095
284,2587,adorn,6,0,0,adorn,IN,0.06093053603611133,0.06093053603611133,0.06093053603611133,0.06093053603611133
285,2950,adrenaline,5,0,0,adrenalin,NN,0.007493067690102805,0.03746533845051402,0.0077986316113751,0.010902941281922469
286,8621,adultery,1,0,0,adulteri,VBP,0.0037853160776504468,0.0037853160776504468,0.0037853160776504468,0.0037853160776504468
287,2589,advance,6,0,0,advanc,NN,0.0059570203019616965,0.02978510150980848,0.007107613620493763,0.008380619045059809
288,4501,advantage,3,0,0,advantag,NN,0.009411809044113957,0.028235427132341874,0.010729802842140807,0.010871606403931216
289,8626,adventure,1,0,0,adventur,NN,0.005696278352827946,0.005696278352827946,0.005696278352827946,0.005696278352827946
290,1707,advice,11,0,0,advic,NN,0.006631949670998181,0.06631949670998182,0.006618057076545636,0.013009872297070554
291,8628,ae,1,0,0,ae,NN,0.005335101283355159,0.005335101283355159,0.005335101283355159,0.005335101283355159
292,8587,afeni,1,0,0,afeni,RB,0.004645072410744555,0.004645072410744555,0.004645072410744555,0.004645072410744555
293,8565,affair,1,0,0,affair,NN,0.015180288187690967,0.015180288187690967,0.015180288187690967,0.015180288187690967
294,5150,affect,2,0,0,affect,VB,0.0069319079678623555,0.013863815935724711,0.0069319079678623555,0.009117054871545058
295,4494,affected,3,0,0,affect,VBD,0.00729836745534716,0.02189510236604148,0.007501077974748892,0.010501509164648449
296,8502,afflicted,1,0,0,afflict,VBN,0.008438326385134807,0.008438326385134807,0.008438326385134807,0.008438326385134807
297,5152,affliction,2,0,0,afflict,NN,0.013518913261587575,0.02703782652317515,0.013518913261587575,0.016628590646214258
298,1812,afford,10,0,0,afford,NN,0.01029490144644653,0.06176940867867918,0.00876010842952917,0.019040638471251356
299,8506,affordable,1,0,0,afford,JJ,0.005203137647371109,0.005203137647371109,0.005203137647371109,0.005203137647371109
300,8507,afloat,1,0,0,afloat,RB,0.014579088655505187,0.014579088655505187,0.014579088655505187,0.014579088655505187
301,545,afraid,54,0,0,afraid,JJ,0.0076014184940471135,0.2888539027737903,0.006015113640867992,0.026637898766736348
302,5156,africa,2,0,0,africa,NN,0.008441096442997197,0.016882192885994393,0.008441096442997197,0.010747747612797022
303,4760,african,2,0,0,african,JJ,0.007404554230936196,0.014809108461872392,0.007404554230936196,0.010747747612797022
304,8482,africans,1,0,0,african,VBP,0.0036812198855150596,0.0036812198855150596,0.0036812198855150596,0.0036812198855150596
305,8545,afrika,1,0,0,afrika,JJ,0.0045377132641171766,0.0045377132641171766,0.0045377132641171766,0.0045377132641171766
306,4721,afro,2,0,0,afro,NN,0.009287967847402842,0.018575935694805683,0.009287967847402842,0.012412891609145854
307,431,after,71,0,1,after,IN,0.0049521529138527275,0.29712917483116363,0.004412207955174028,0.025365753435400092
308,8556,afterlife,1,0,0,afterlif,VB,0.004428535200619621,0.004428535200619621,0.004428535200619621,0.004428535200619621
309,8559,aftermath,1,0,0,aftermath,NN,0.0045168342153559015,0.0045168342153559015,0.0045168342153559015,0.0045168342153559015
310,4748,afternoon,2,0,0,afternoon,NN,0.0131822059576727,0.0263644119153454,0.0131822059576727,0.01429159952836793
311,8528,afterparty,1,0,0,afterparti,NN,0.01119762702818269,0.01119762702818269,0.01119762702818269,0.01119762702818269
312,8477,afters,1,0,0,after,NNS,0.016925148898919815,0.016925148898919815,0.016925148898919815,0.016925148898919815
313,8080,aftershave,1,0,0,aftershav,NN,0.005630929079181736,0.005630929079181736,0.005630929079181736,0.005630929079181736
314,8072,aftertaste,1,0,0,aftertast,NN,0.015418722033570932,0.015418722033570932,0.015418722033570932,0.015418722033570932
315,195,again,191,0,1,again,RB,0.00502631523545782,0.5780262520776492,0.0036844919502434844,0.036216166609901825
316,4533,againgain,3,0,0,againgain,NN,0.02294786422139258,0.02294786422139258,0.02294786422139258,0.02294786422139258
317,848,against,29,0,1,against,IN,0.007865009632951179,0.1808952215578771,0.006208815970174334,0.034121725698156365
318,2408,age,7,0,0,age,NN,0.010153290946304766,0.07107303662413336,0.005569967820683796,0.03999767368376746
319,8044,agenda,1,0,0,agenda,NN,0.00968742075135542,0.00968742075135542,0.00968742075135542,0.00968742075135542
320,4523,agent,3,0,0,agent,NN,0.03464677539308291,0.03464677539308291,0.03464677539308291,0.03464677539308291
321,4756,ages,2,0,0,age,NNS,0.007250616980112683,0.014501233960225367,0.007250616980112683,0.008993013308666893
322,8055,agetting,1,0,0,aget,VBG,0.011971446782162797,0.011971446782162797,0.011971446782162797,0.011971446782162797
323,8081,aggression,1,0,0,aggress,NN,0.013571317550285934,0.013571317550285934,0.013571317550285934,0.013571317550285934
324,4849,aggressive,2,0,0,aggress,JJ,0.010379217244409678,0.020758434488819356,0.010379217244409678,0.011856259698421825
325,8114,aggy,1,0,0,aggi,IN,0.00793794045394083,0.00793794045394083,0.00793794045394083,0.00793794045394083
326,8106,agh,1,0,0,agh,NN,0.005763162247381698,0.005763162247381698,0.005763162247381698,0.005763162247381698
327,1318,ago,15,0,0,ago,RB,0.006932834288026548,0.09012684574434512,0.006447297732764828,0.022060633206086883
328,8124,agony,1,0,0,agoni,NN,0.010748087256978275,0.010748087256978275,0.010748087256978275,0.010748087256978275
329,2838,agree,5,0,0,agre,JJ,0.00588494567403511,0.029424728370175547,0.005464734559795691,0.009722969281714412
330,8088,agreed,1,0,0,agre,VBN,0.014436156413784547,0.014436156413784547,0.014436156413784547,0.014436156413784547
331,8092,agua,1,0,0,agua,NN,0.00702858212031515,0.00702858212031515,0.00702858212031515,0.00702858212031515
332,7975,aguilera,1,0,0,aguilera,NN,0.009849417753886447,0.009849417753886447,0.009849417753886447,0.009849417753886447
333,197,ah,186,0,0,ah,NN,0.00871887439248456,0.5841645842964656,0.0053281005033867694,0.053873016200910666
334,1606,aha,12,0,0,aha,NN,0.014367040460668284,0.07183520230334142,0.013058173860907145,0.029946745387680388
335,2840,ahaah,5,0,0,ahaah,VBP,0.06632828622549657,0.06632828622549657,0.06632828622549657,0.06632828622549657
336,7977,ahaahaahaahaahhafhaa,1,0,0,ahaahaahaahaahhafhaa,NN,0.013265657245099314,0.013265657245099314,0.013265657245099314,0.013265657245099314
337,4390,ahah,3,0,0,ahah,NN,0.00506550787247555,0.01519652361742665,0.005195483481457654,0.00544780276753286
338,2572,ahahah,6,0,0,ahahah,NN,0.020130683420204114,0.08052273368081646,0.022581399837941853,0.030427479442650465
339,7986,ahahahahah,1,0,0,ahahahahah,NN,0.009816586361373492,0.009816586361373492,0.009816586361373492,0.009816586361373492
340,4863,ahahahh,2,0,0,ahahahh,NN,0.010867069772738183,0.010867069772738183,0.010867069772738183,0.010867069772738183
341,7989,ahahh,1,0,0,ahahh,NN,0.01090731817930388,0.01090731817930388,0.01090731817930388,0.01090731817930388
342,1329,ahead,15,0,0,ahead,RB,0.007040544043067445,0.08448652851680934,0.005039677760332583,0.018027001568738387
343,3583,ahem,4,0,0,ahem,NN,0.00466196598778432,0.01864786395113728,0.004573166055497334,0.006490071792476692
344,607,ahh,45,0,0,ahh,NN,0.022267135923700488,0.3340070388555073,0.006239452025948383,0.09585089232965534
345,1395,ahha,14,0,0,ahha,NN,0.045856493435066946,0.09171298687013389,0.045856493435066946,0.06480259590068792
346,7954,ahhahaowww,1,0,0,ahhahaowww,NN,0.013957231793422028,0.013957231793422028,0.013957231793422028,0.013957231793422028
347,4410,ahhahh,3,0,0,ahhahh,NN,0.10774302103946515,0.10774302103946515,0.10774302103946515,0.10774302103946515
348,7963,ahhahhahh,1,0,0,ahhahhahh,NN,0.03591434034648839,0.03591434034648839,0.03591434034648839,0.03591434034648839
349,7968,ahhh,1,0,0,ahhh,NN,0.015180288187690967,0.015180288187690967,0.015180288187690967,0.015180288187690967
350,7969,ahooh,1,0,0,ahooh,JJ,0.009655658716105074,0.009655658716105074,0.009655658716105074,0.009655658716105074
351,7993,ahooooooo,1,0,0,ahooooooo,NN,0.008068427146334378,0.008068427146334378,0.008068427146334378,0.008068427146334378
352,7994,ahoping,1,0,0,ahop,VBG,0.011971446782162797,0.011971446782162797,0.011971446782162797,0.011971446782162797
353,4882,aid,2,0,0,aid,NN,0.009551030488148338,0.019102060976296676,0.009551030488148338,0.009792392269437285
354,2485,aight,6,0,0,aight,NN,0.01576285648344646,0.04728856945033938,0.005318652270888762,0.03669672347497971
355,8021,aiko,1,0,0,aiko,NN,0.0063061582621243,0.0063061582621243,0.0063061582621243,0.0063061582621243
356,1933,aim,9,0,0,aim,NN,0.0055914762765795515,0.05591476276579552,0.0042065758019144295,0.018701691427038925
357,4868,aimes,2,0,0,aim,NNS,0.01177990363364819,0.01177990363364819,0.01177990363364819,0.01177990363364819
358,4871,aimin,2,0,0,aimin,NN,0.005989157928531307,0.011978315857062613,0.005989157928531307,0.006280156562346952
359,4373,aiming,3,0,0,aim,VBG,0.007475835969130388,0.014951671938260776,0.007475835969130388,0.009631861248626838
360,45,aint,1087,0,0,aint,VBP,0.0022676579158006274,0.9682899300468678,0.0017872047351535456,0.017734162119743192
361,366,air,90,0,0,air,NN,0.005093823862896923,0.34128619881409383,0.003552067002257846,0.02593479384098858
362,8035,airbnb,1,0,0,airbnb,NN,0.007182868069297677,0.007182868069297677,0.007182868069297677,0.007182868069297677
363,8036,airline,1,0,0,airlin,NN,0.009006042533370177,0.009006042533370177,0.009006042533370177,0.009006042533370177
364,4880,airplane,2,0,0,airplan,JJ,0.015141264310601787,0.015141264310601787,0.015141264310601787,0.015141264310601787
365,2814,airplanes,5,0,0,airplan,NNS,0.018737415894111462,0.037474831788222925,0.018737415894111462,0.027187104501265467
366,8015,airport,1,0,0,airport,NN,0.011971446782162797,0.011971446782162797,0.011971446782162797,0.011971446782162797
367,3620,aisle,4,0,0,aisl,NN,0.00870901885829472,0.03483607543317888,0.008937099340772095,0.009524048443431243
368,4384,ak,3,0,0,ak,NN,0.003018330948389431,0.009054992845168293,0.0028011971097529915,0.0036669459935993838
369,8009,ak47s,1,0,0,ak47,NN,0.00616103746529717,0.00616103746529717,0.00616103746529717,0.00616103746529717
370,4789,aka,2,0,0,aka,NN,0.005428659520212481,0.010857319040424963,0.005428659520212481,0.005772807669755604
371,8011,akon,1,0,0,akon,NNS,0.008712946474591856,0.008712946474591856,0.008712946474591856,0.008712946474591856
372,4440,al,3,0,0,al,NN,0.005098136812543394,0.015294410437630183,0.004656329535268652,0.006033874458905588
373,8251,alabama,1,0,0,alabama,NN,0.012693861674189861,0.012693861674189861,0.012693861674189861,0.012693861674189861
374,4557,alalala,3,0,0,alalala,NN,0.030256601798753915,0.030256601798753915,0.030256601798753915,0.030256601798753915
375,4425,alarm,3,0,0,alarm,NN,0.018350563352560453,0.03670112670512091,0.018350563352560453,0.029377176808311856
376,8229,alaykum,1,0,0,alaykum,NN,0.012531812376221479,0.012531812376221479,0.012531812376221479,0.012531812376221479
377,8287,albert,1,0,0,albert,JJ,0.010709003303316537,0.010709003303316537,0.010709003303316537,0.010709003303316537
378,8290,albinowhite,1,0,0,albinowhit,JJ,0.006199949280867469,0.006199949280867469,0.006199949280867469,0.006199949280867469
379,1837,album,10,0,0,album,NN,0.0040169933131868245,0.04016993313186824,0.003256648947385284,0.010077595380373306
380,1838,alcohol,10,0,0,alcohol,NN,0.005354711194683484,0.04283768955746787,0.005288489824967896,0.010784608739894917
381,8298,ale,1,0,0,ale,NN,0.013571317550285934,0.013571317550285934,0.013571317550285934,0.013571317550285934
382,2227,alealejandro,8,0,0,alealejandro,NN,0.09695393937159005,0.09695393937159005,0.09695393937159005,0.09695393937159005
383,8299,aleanin,1,0,0,aleanin,VBP,0.015258942530632372,0.015258942530632372,0.015258942530632372,0.015258942530632372
384,1940,alejandro,9,0,0,alejandro,NN,0.10907318179303879,0.10907318179303879,0.10907318179303879,0.10907318179303879
385,4806,alexander,2,0,0,alexand,NN,0.0058399639378175945,0.011679927875635189,0.0058399639378175945,0.0062951093160668265
386,8261,alfredo,1,0,0,alfredo,NN,0.004991484590528894,0.004991484590528894,0.004991484590528894,0.004991484590528894
387,3665,ali,4,0,0,ali,VBP,0.03624585733430213,0.03624585733430213,0.03624585733430213,0.03624585733430213
388,4650,alien,3,0,0,alien,NN,0.008356840320096634,0.025070520960289902,0.005195483481457654,0.016025030218781725
389,8213,alienation,1,0,0,alien,NN,0.013265657245099314,0.013265657245099314,0.013265657245099314,0.013265657245099314
390,8166,alight,1,0,0,alight,VBD,0.023372824669936884,0.023372824669936884,0.023372824669936884,0.023372824669936884
391,4606,align,3,0,0,align,VBP,0.00760014617469363,0.02280043852408089,0.007366730309529509,0.012277883849215849
392,8147,alist,1,0,0,alist,JJ,0.01852186105919527,0.01852186105919527,0.01852186105919527,0.01852186105919527
393,444,alive,69,0,0,aliv,JJ,0.009418196728427143,0.35789147568023144,0.00709233874940852,0.02967809373467908
394,22,all,1869,0,1,all,DT,0.0013258230312758077,0.8538300321416201,0.0010105758034207012,0.009072669403482385
395,4891,allall,2,0,0,allal,NN,0.008254012979761206,0.016508025959522412,0.008254012979761206,0.008932249705229956
396,8131,allblack,1,0,0,allblack,NN,0.0053642548422805966,0.0053642548422805966,0.0053642548422805966,0.0053642548422805966
397,8132,allegations,1,0,0,alleg,NNS,0.004608725991255161,0.004608725991255161,0.004608725991255161,0.004608725991255161
398,8133,allen,1,0,0,allen,JJ,0.00636063911104114,0.00636063911104114,0.00636063911104114,0.00636063911104114
399,8136,allergic,1,0,0,allerg,NN,0.004408646569479114,0.004408646569479114,0.004408646569479114,0.004408646569479114
